,Unnamed: 0,Position,Track.Name,Artist,Streams,URL,Date,Region,Danceability,Duration,Instrumentalness,Speechiness,Tempo
2816,3043260,17,Black Beatles,Rae Sremmurd,184526,6fujklziTHa8uoM5OQSfIo,2017-01-05,gb,0.794,291893.0,0.0,0.0649,145.926
2817,3043261,18,Fake Love,Drake,184312,343YBumqHu19cGoGARUTsd,2017-01-05,gb,0.928,210937.0,0.0,0.287,134.007
2818,3043262,19,24K Magic,Bruno Mars,179300,6b8Be6ljOzmkOmFslEb23P,2017-01-05,gb,0.818,225983.0,0.0,0.0797,106.97
2819,3043263,20,You Don't Know Me - Radio Edit,Jax Jones,168323,00lNx0OcTJrS3MKHcB80HY,2017-01-05,gb,0.876,213947.0,0.0,0.138,124.007
2820,3043264,21,Shout Out to My Ex,Little Mix,162766,0YHUITU3w6ws1v8ehT264g,2017-01-05,gb,0.774,246240.0,5.95e-06,0.0952,126.002
2821,3043265,22,One Dance,Drake,156756,1xznGGDReH1oQq0xzbwXa3,2017-01-05,gb,0.791,173987.0,0.00423,0.0532,103.989
2822,3043266,23,Mercy,Shawn Mendes,147846,4TZy1wLyHec06pwgFYDh1a,2017-01-05,gb,0.469,208733.0,0.0,0.117,147.734
2823,3043267,24,Water Under the Bridge,Adele,147073,4vb4mFvYsr2h6enhjJsq9Y,2017-01-05,gb,0.596,240427.0,1.54e-05,0.0704,94.982
2824,3043268,25,Cold Water (feat. Justin Bieber & MØ),Major Lazer,146311,6DNtNfH8hXkqOX1sjqmI7p,2017-01-05,gb,0.608,185352.0,0.0,0.0432,92.943
2825,3043269,26,September Song,JP Cooper,146212,0FuTx2s3YH1ppmtiM6l0zI,2017-01-05,gb,0.623,220291.0,0.0,0.0372,95.921
2826,3043270,27,You Want Me,Tom Zanetti,143535,4xX7OsX8XTGWJgRxNNIaFT,2017-01-05,gb,0.893,188347.0,0.00558,0.0431,126.044
2827,3043271,28,Side To Side,Ariana Grande,142976,4pLwZjInHj3SimIyN9SnOz,2017-01-05,gb,0.648,226160.0,0.0,0.247,159.145
2828,3043272,29,Now and Later,Sage The Gemini,139606,43jBqV3j3Xi1g6wO0bhIMd,2017-01-05,gb,0.781,193181.0,0.0,0.188,107.059
2829,3043273,30,Starving,Hailee Steinfeld,139466,1qOLh0tI7trd1zdDKxYZTe,2017-01-05,gb,0.636,181880.0,0.0,0.126,99.721
2830,3043274,31,Love Me Now,John Legend,138731,6nxQdXa1uAL0rY72wPZu89,2017-01-05,gb,0.488,210293.0,0.0,0.0865,123.889
2831,3043275,32,Let Me Love You,DJ Snake,134090,4pdPtRcBmOSQDlJ3Fk945m,2017-01-05,gb,0.476,205947.0,1.02e-05,0.0576,199.864
2832,3043276,33,Shed a Light,Robin Schulz,128850,1cG0umU5TKStygKsPFZ9pY,2017-01-05,gb,0.483,191379.0,0.0,0.102,122.058
2833,3043277,34,Love On Me,Galantis,126031,2MHCiOohBZEQuLgDTPvSzF,2017-01-05,gb,0.562,205920.0,0.0,0.0758,124.146
2834,3043278,35,After The Afterparty (feat. Lil Yachty),Charli XCX,121795,0y8Wf6ltWpGCpgqVa21QNX,2017-01-05,gb,0.653,219480.0,0.0,0.0894,93.008
2835,3043279,36,Bad Things (with Camila Cabello),Machine Gun Kelly,121181,1PSBzsahR2AKwLJgx8ehBj,2017-01-05,gb,0.697,239293.0,0.0,0.146,137.853
2836,3043280,37,So Good,Louisa Johnson,118732,20js7QbHkIuzrgecUTPfl7,2017-01-05,gb,0.549,190853.0,0.0,0.0349,147.012
2837,3043281,38,The Greatest,Sia,114811,7xHWNBFm6ObGEQPaUxHuKO,2017-01-05,gb,0.668,210227.0,0.000479,0.266,191.944
2838,3043282,39,Oops,Little Mix,113710,37xcWhVKQ99uuiA5Y4yapi,2017-01-05,gb,0.611,204760.0,0.0,0.17,210.002
2839,3043283,40,My Way,Calvin Harris,109884,1vvNmPOiUuyCbgWmtc6yfm,2017-01-05,gb,0.819,219160.0,3.72e-05,0.0427,119.989
2840,3043284,41,No Lie,Sean Paul,109273,3cFsmM51N5zMAuu1nNY4Tw,2017-01-05,gb,0.741,221176.0,0.0,0.119,102.002
2841,3043285,42,Deja Vu,J. Cole,108754,6I6NX6tjGsxFAsIfGzY9lJ,2017-01-05,gb,0.657,264747.0,0.000218,0.412,174.063
2842,3043286,43,In the Name of Love,Martin Garrix,107160,04DwTuZ2VBdJCCC5TROn7L,2017-01-05,gb,0.49,195840.0,0.0,0.0406,133.889
2843,3043287,44,All We Know,The Chainsmokers,107089,2rizacJSyD9S1IQUxUxnsK,2017-01-05,gb,0.662,194080.0,0.00272,0.0307,90.0
2844,3043288,45,Treat You Better,Shawn Mendes,100054,4Hf7WnR761jpxPr5D46Bcd,2017-01-05,gb,0.624,187973.0,0.0,0.246,166.018
2845,3043289,46,Don't Let Me Down,The Chainsmokers,99398,0QsvXIfqM0zZoerQfsI9lm,2017-01-05,gb,0.542,208053.0,0.00466,0.197,159.797
2846,3043290,47,Controlla,Drake,96558,6F609ICg9Spjrw1epsAnpa,2017-01-05,gb,0.607,245227.0,0.0,0.249,122.976
2847,3043291,48,Heathens,Twenty One Pilots,94182,6i0V12jOa3mr6uu4WYhUBr,2017-01-05,gb,0.732,195920.0,3.58e-05,0.0286,90.024
2848,3043292,49,Too Good,Drake,91114,11KJSRSgaDxqydKYiD2Jew,2017-01-05,gb,0.804,263373.0,3.49e-05,0.117,117.983
2849,3043293,50,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,88361,6JV2JOEocMgcZxYSZelKcc,2017-01-05,gb,0.667,236002.0,0.0,0.0749,113.03
2850,3043294,51,"How Far I'll Go - From ""Moana""",Alessia Cara,83419,5hYTyyh2odQKphUbMqc5gN,2017-01-05,gb,0.314,175517.0,0.000108,0.37,179.666
2851,3043295,52,Love$ick,Mura Masa,82481,5v9N8Rx3QsFvr50cxyQcA3,2017-01-05,gb,0.665,192160.0,0.00449,0.14,88.835
2852,3043296,53,Stronger,Kanye West,82293,6C7RJEIUDqKkJRZVWdkfkH,2017-01-05,gb,0.625,311867.0,0.0,0.155,103.98
2853,3043297,54,Fluorescent Adolescent,Arctic Monkeys,78745,7e8utCy2JlSB8dRHKi49xM,2017-01-05,gb,0.646,173493.0,2.26e-05,0.0288,112.115
2854,3043298,55,Bad and Boujee (feat. Lil Uzi Vert),Migos,77705,4Km5HrUvYTaSUfiSGPJeQR,2017-01-05,gb,0.927,343150.0,0.0,0.244,127.076
2855,3043299,56,Oh Lord,MiC LOWRY,77430,1sTUEdVO85YU8Ymk2jeAls,2017-01-05,gb,0.273,214745.0,0.0,0.0675,95.902
2856,3043300,57,Mr. Brightside,The Killers,74162,7oK9VyNzrYvRFo7nQEYkWN,2017-01-05,gb,0.356,222587.0,0.0,0.0808,148.017
2857,3043301,58,Beautiful Girls,Sean Kingston,71601,1hGy2eLcmC8eKx7qr1tOqx,2017-01-05,gb,0.762,225373.0,0.0,0.0687,130.009
2858,3043302,59,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,66566,2wDjpPW3HZdA9quPPmZAMu,2017-01-05,gb,0.42,215670.0,0.0,0.22,156.104
2859,3043303,60,Redbone,Childish Gambino,66512,3kxfsdsCpFgN412fpnW85Y,2017-01-05,gb,0.745,326933.0,0.00943,0.0941,160.033
2860,3043304,61,Party Monster,The Weeknd,65847,4F7A0DXBrmUAkp32uenhZt,2017-01-05,gb,0.572,249213.0,2.31e-05,0.104,77.519
2861,3043305,62,This Is What You Came For,Calvin Harris,65626,0azC730Exh71aQlOt9Zj3y,2017-01-05,gb,0.63,222160.0,0.124,0.0331,123.963
2862,3043306,63,Chasing Cars,Snow Patrol,64802,11bD1JtSjlIgKgZG2134DZ,2017-01-05,gb,0.563,267933.0,5.08e-05,0.0276,104.016
2863,3043307,64,Dancing On My Own,Calum Scott,64077,02WacdrRpm4zlP8H7X6bnQ,2017-01-05,gb,0.608,260004.0,1.92e-05,0.0332,112.175
2864,3043308,65,Should've Been Me,Naughty Boy,63762,4aiLpwwZw5Ek9KkBMnt6Zu,2017-01-05,gb,0.579,244041.0,0.0,0.182,183.92
2865,3043309,66,She's So Lovely,Scouting For Girls,63517,0JpxNq2SYwPt2uSqdcSvyQ,2017-01-05,gb,0.497,223813.0,0.0,0.0649,167.142
2866,3043310,67,Golden Skans,Klaxons,62463,7kcyCnpHm1BZGB9Wc7MCZH,2017-01-05,gb,0.463,165120.0,7.38e-06,0.0381,141.955
2867,3043311,68,Find Me,Sigma,62119,2Wr970IfovsSGnfkE08iMF,2017-01-05,gb,0.572,204444.0,0.0,0.0483,135.006
2868,3043312,69,Miss You,James Hersey,61156,7of1slAJIWrXxP8ikAHxje,2017-01-05,gb,0.88,206099.0,0.00488,0.0531,120.017
2869,3043313,70,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,61061,17Fd6Yb7mSbinKG8LoWfFl,2017-01-05,gb,0.663,197933.0,7.68e-06,0.112,101.965
2870,3043314,71,"Everglow - Single Version, Radio Edit",Coldplay,60790,6aG68QSwv0hgNTq90I2GOE,2017-01-05,gb,0.425,227507.0,0.0181,0.0321,144.479
2871,3043315,72,Grace Kelly,MIKA,59863,2SDx0PooHZI1SQKR0y44bs,2017-01-05,gb,0.675,187733.0,0.0102,0.0454,122.229
2872,3043316,73,Bleeding Love,Leona Lewis,59704,7wZUrN8oemZfsEd1CGkbXE,2017-01-05,gb,0.638,262467.0,0.0,0.0357,104.036
2873,3043317,74,Make Me (Cry),Noah Cyrus,58466,2BrzlUj1u1CtvaJDGIKpsP,2017-01-05,gb,0.588,242081.0,0.00146,0.0577,152.881
2874,3043318,75,Sorry,Justin Bieber,58009,69bp2EbF7Q2rqc5N3ylezZ,2017-01-05,gb,0.654,200787.0,0.0,0.045,99.945
2875,3043319,76,Scars To Your Beautiful,Alessia Cara,57627,0prNGof3XqfTvNDxHonvdK,2017-01-05,gb,0.573,230227.0,0.0,0.129,97.085
2876,3043320,77,Lock Doh,Giggs,56425,6OJ5jV3ClJbMgyZj6H5hK0,2017-01-05,gb,0.883,189427.0,0.000721,0.0756,92.502
2877,3043321,78,Blow Your Mind (Mwah),Dua Lipa,55945,2eAAEa8pxKF7My0EO4rFgR,2017-01-05,gb,0.654,178583.0,0.0,0.122,108.854
2878,3043322,79,Ruby,Kaiser Chiefs,55573,0N5x5UmYcbBeHFJtCCqf62,2017-01-05,gb,0.451,204200.0,4.85e-06,0.0512,93.416
2879,3043323,80,Perfect Strangers,Jonas Blue,55164,1CUVN2kn7mW5FjkqXTR2W1,2017-01-05,gb,0.742,196613.0,0.0,0.0487,117.986
2880,3043324,81,Apologize,Timbaland,54837,24nRdDUUIdM2mv1YdwMdu6,2017-01-05,gb,0.657,184827.0,0.0,0.0272,118.022
2881,3043325,82,Crank That (Soulja Boy),Soulja Boy,54270,66TRwr5uJwPt15mfFkzhbi,2017-01-05,gb,0.736,221933.0,0.0,0.0786,140.141
2882,3043326,83,Love Yourself,Justin Bieber,54252,3hB5DgAiMAQ4DzYbsMq1IT,2017-01-05,gb,0.609,233720.0,0.0,0.438,100.418
2883,3043327,84,Foundations - Clean Edit,Kate Nash,54199,2n5rCyakoxP7lOqB7VGwsY,2017-01-05,gb,0.44,224507.0,0.0,0.156,76.792
2884,3043328,85,Work from Home,Fifth Harmony,53789,4tCtwWceOPWzenK2HAIJSb,2017-01-05,gb,0.803,214480.0,3.94e-06,0.0432,105.017
2885,3043329,86,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,53068,4dASQiO1Eoo3RJvt74FtXB,2017-01-05,gb,0.502,243491.0,0.0,0.317,169.021
2886,3043330,87,Cupid's Chokehold / Breakfast In America,Gym Class Heroes,52710,2Lhdl74nwwVGOE2Gv35QuK,2017-01-05,gb,0.72,243773.0,0.0,0.12,78.953
2887,3043331,88,Umbrella - Radio Edit,Rihanna,52286,1LjUc77uJfB4YdtcdATHRu,2017-01-05,gb,0.598,255160.0,0.0,0.147,174.015
2888,3043332,89,Would I Lie to You,John Gibbons,52278,6Zp0OnaLtS9AjtK1jeC930,2017-01-05,gb,0.58,200462.0,0.000106,0.0352,122.953
2889,3043333,90,Cheap Thrills,Sia,51533,27SdWb2rFzO6GWiYDBTD9j,2017-01-05,gb,0.628,211667.0,0.00143,0.105,89.976
2890,3043334,91,Rooting For You,London Grammar,51040,2nAAFnHiXRdWhsqoeqhhnr,2017-01-05,gb,0.251,269613.0,1.81e-06,0.0369,176.602
2891,3043335,92,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,50638,0L7loeTIg6akW84aEQZpCT,2017-01-05,gb,0.746,166138.0,0.000833,0.0666,107.985
2892,3043336,93,7 Years,Lukas Graham,50365,7129iqBafaphfc3WPCGC0L,2017-01-05,gb,0.742,237300.0,0.0,0.0551,119.951
2893,3043337,94,"i hate u, i love u (feat. olivia o'brien)",gnash,50365,7vRriwrloYVaoAe3a9wJHe,2017-01-05,gb,0.492,251034.0,0.0,0.3,92.6
2894,3043338,95,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,49845,68EMU2RD1ECNeOeJ5qAXCV,2017-01-05,gb,0.728,217707.0,0.0,0.134,100.017
2895,3043339,96,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,49500,0tICYNayWWhH9GPeFrfjfD,2017-01-05,gb,0.793,195547.0,3.1e-05,0.0394,121.972
2896,3043340,97,Into You,Ariana Grande,49485,7yHEDfrJNd0zWOfXwydNH0,2017-01-05,gb,0.636,244453.0,1.12e-06,0.106,107.988
2897,3043341,98,On Hold,The xx,49438,5CPqOpKSk0QcJ3dGdaWcRB,2017-01-05,gb,0.723,224133.0,0.192,0.0348,125.051
2898,3043342,99,Worried About Ray,The Hoosiers,49406,5WxDUKPTu3SDBma67yf3H5,2017-01-05,gb,0.493,166787.0,0.0,0.0302,174.099
2899,3043343,100,Ain't My Fault,Zara Larsson,49256,0ADG9OgdVTL7fgREP75BrZ,2017-01-05,gb,0.576,224031.0,0.0,0.0296,141.153
2900,3043344,101,Not In Love,M.O,48485,5Odgb6uCWnL8U3Eb3ijLZj,2017-01-05,gb,0.687,215453.0,0.000127,0.0421,141.018
2901,3043345,102,Broccoli (feat. Lil Yachty),DRAM,48475,7yyRTcZmCiyzzJlNzGC9Ol,2017-01-05,gb,0.886,225205.0,0.0,0.131,145.99
2902,3043346,103,Stressed Out,Twenty One Pilots,47981,3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-05,gb,0.734,202333.0,2.29e-05,0.141,169.977
2903,3043347,104,Let It Go,James Bay,47979,13HVjjWUZFaWilh2QUJKsP,2017-01-05,gb,0.546,260533.0,1.65e-05,0.0288,147.464
2904,3043348,105,Thinking Out Loud,Ed Sheeran,47423,1Slwb6dOYkBlWal1PGtnNg,2017-01-05,gb,0.781,281560.0,0.0,0.0295,78.998
2905,3043349,106,Girlfriend (German Version - Explicit) - German Version - Explicit,Avril Lavigne,46659,0OJXdyyVL8K6aovPgfqCcN,2017-01-05,gb,0.559,217933.0,0.00303,0.0817,164.057
2906,3043350,107,Photograph,Ed Sheeran,46541,6fxVffaTuwjgEk5h9QyRjy,2017-01-05,gb,0.614,258987.0,0.000464,0.0476,107.989
2907,3043351,108,Work,Rihanna,46499,14WWzenpaEgQZlqPq2nk4v,2017-01-05,gb,0.725,219320.0,0.0,0.0946,91.974
2908,3043352,109,The Pretender,Foo Fighters,46351,7x8dCjCr0x6x2lXKujYD34,2017-01-05,gb,0.433,269373.0,0.0,0.0431,172.984
2909,3043353,110,"Too Little, Too Late - Radio Version",JoJo,46187,7bLBekAdZXj48UVI0QpJbO,2017-01-05,gb,0.465,221573.0,2.43e-06,0.058,82.376
2910,3043354,111,Valerie - Version Revisited,Mark Ronson,45816,4BfRDZLIiznSnwU7DdDL9N,2017-01-05,gb,0.698,219413.0,0.000454,0.0544,105.83
2911,3043355,112,Sidewalks,The Weeknd,45694,4h90qkbnW1Qq6pBhoPvwko,2017-01-05,gb,0.542,231360.0,0.0,0.0625,149.831
2912,3043356,113,Lush Life,Zara Larsson,45677,1rIKgCH4H52lrvDcz50hS8,2017-01-05,gb,0.694,201122.0,0.0,0.046,98.022
2913,3043357,114,Hello,Adele,45263,4sPmO7WMQUAf45kwMOtONw,2017-01-05,gb,0.481,295493.0,0.0,0.0347,157.966
2914,3043358,115,Naive,The Kooks,45063,7BHPGtpuuWWsvE7cCaMuEU,2017-01-05,gb,0.391,203507.0,0.0,0.0892,100.304
2915,3043359,116,The Way I Are,Timbaland,45014,5J7iGuzi7Nj8SGvt0TAVzK,2017-01-05,gb,0.73,179280.0,0.718,0.114,114.715
2916,3043360,117,That's My Girl,Fifth Harmony,44953,2ACOWPLUe4A4KuQ5ioD2od,2017-01-05,gb,0.596,204013.0,3.19e-05,0.121,202.049
2917,3043361,118,Needed Me,Rihanna,44636,1Tt4sE4pXi57mTD1GCzsqm,2017-01-05,gb,0.671,191600.0,0.0,0.244,110.898
2918,3043362,119,Stitches,Shawn Mendes,44313,1WP1r7fuvRqZRnUaTi2I1Q,2017-01-05,gb,0.746,206880.0,0.0,0.067,149.882
2919,3043363,120,Alarm,Anne-Marie,44244,0OwX5aROoW1Iip8FV51Efg,2017-01-05,gb,0.756,205593.0,0.0,0.232,146.928
2920,3043364,121,Seven Nation Army,The White Stripes,44081,1jNOi6m3Hn8nLEeHCp5Msr,2017-01-05,gb,0.753,231800.0,0.484,0.0767,123.913
2921,3043365,122,Send My Love (To Your New Lover),Adele,43751,4BHzQ9C00ceJxfG16AlNWb,2017-01-05,gb,0.69,223080.0,3.16e-06,0.103,164.023
2922,3043366,123,Girls Like (feat. Zara Larsson),Tinie Tempah,43607,5BOZ4skcMubA0R6RD4zf64,2017-01-05,gb,0.916,195307.0,6.34e-06,0.0495,120.032
2923,3043367,124,Because Of You,Ne-Yo,43587,6CFPFnS9EcLs2I0nWqtWci,2017-01-05,gb,0.81,266840.0,0.0,0.0356,109.97
2924,3043368,125,About You Now - Radio Edit,Sugababes,43559,6qdSs1xMoyE11TjLmxOSgA,2017-01-05,gb,0.566,189773.0,8.72e-06,0.0362,82.491
2925,3043369,126,Starz In Their Eyes - Radio Edit,Just Jack,43440,52t33nLHGNyVaCceOLFGfV,2017-01-05,gb,0.686,192947.0,0.00181,0.0426,124.11
2926,3043370,127,Cake By The Ocean,DNCE,43271,2aFiaMXmWsM3Vj72F9ksBl,2017-01-05,gb,0.774,219147.0,0.0,0.0518,118.997
2927,3043371,128,Fresh Eyes,Andy Grammer,43145,4nMlau89VAjmV7agkl7OY3,2017-01-05,gb,0.822,198001.0,2.4e-05,0.0332,122.047
2928,3043372,129,Panda,Desiigner,42771,5OOkp4U9P9oL23maHFHL1h,2017-01-05,gb,0.576,246761.0,1.68e-06,0.449,144.833
2929,3043373,130,Adventure Of A Lifetime,Coldplay,42743,69uxyAqqPIsUyTO8txoP2M,2017-01-05,gb,0.638,263787.0,0.000173,0.0359,111.995
2930,3043374,131,Six Feet Under,The Weeknd,42482,4mU5iXHeLgbR94siF7p1sY,2017-01-05,gb,0.772,237573.0,0.0,0.0761,140.035
2931,3043375,132,When We Were Young,Adele,41853,7IWkJwX9C0J7tHurTD7ViL,2017-01-05,gb,0.381,290907.0,0.0,0.0486,143.86
2932,3043376,133,Say It Right - Main,Nelly Furtado,41496,2aI21FnmY7TJVKeMaoQZ0t,2017-01-05,gb,0.872,223080.0,0.00112,0.139,116.948
2933,3043377,134,No One,Alicia Keys,41435,0JEqGkvUiMTQmFY6sgL9kg,2017-01-05,gb,0.649,253813.0,6.47e-06,0.0292,89.969
2934,3043378,135,Ride,Twenty One Pilots,41233,2Z8WuEywRWYTKe1NybPQEW,2017-01-05,gb,0.645,214507.0,0.0,0.0393,74.989
2935,3043379,136,What You Know,Two Door Cinema Club,41155,6jrMVRReY24qzCfe1BRrww,2017-01-05,gb,0.556,191400.0,6.79e-06,0.0413,138.986
2936,3043380,137,When You Love Someone,James TW,40978,5fX2oPyLCe5mBKqGDbOWqC,2017-01-05,gb,0.68,216373.0,0.0,0.0281,125.863
2937,3043381,138,Same Jeans,The View,40349,5aUwnYLjQD7OfLMJDWSnsT,2017-01-05,gb,0.479,213080.0,0.0,0.0431,134.745
2938,3043382,139,Do I Wanna Know?,Arctic Monkeys,40254,3rq5w4bQGigXOfdN30ATJt,2017-01-05,gb,0.548,272394.0,0.000263,0.0323,85.03
2939,3043383,140,I Wanna Love You,Akon,40161,6NncjnSD7JLEetWb9KqMRY,2017-01-05,gb,0.865,247067.0,1.28e-06,0.0417,99.989
2940,3043384,141,Party,Chris Brown,40108,05Z7jet4VDNVgNQWcYHnrk,2017-01-05,gb,0.762,220813.0,0.0,0.0829,142.096
2941,3043385,142,Fast Car,Jonas Blue,39687,6OZh916QF8XNunWaP97WEZ,2017-01-05,gb,0.459,212424.0,0.0,0.0785,113.901
2942,3043386,143,What Do You Mean?,Justin Bieber,39305,3pzjHKrQSvXGHQ98dx18HI,2017-01-05,gb,0.845,205680.0,0.00142,0.0956,125.02
2943,3043387,144,House Work,Jax Jones,38977,4Kln4sYiZzemzfdbLXW00G,2017-01-05,gb,0.766,157208.0,0.144,0.0634,123.967
2944,3043388,145,Wanna Know Remix (feat. Drake),Dave,38919,7bPLo5Fv7h15E2fW3g1mVQ,2017-01-05,gb,0.717,199020.0,3.21e-05,0.0445,100.017
2945,3043389,146,Faded,Alan Walker,38915,7gHs73wELdeycvS48JfIos,2017-01-05,gb,0.589,212627.0,3.2e-06,0.0306,90.011
2946,3043390,147,The Sound,The 1975,38888,316r1KLN0bcmpr7TZcMCXT,2017-01-05,gb,0.646,248880.0,6.52e-06,0.0754,120.708
2947,3043391,148,Ignition - Remix,R. Kelly,38848,5dNfHmqgr128gMY2tc5CeJ,2017-01-05,gb,0.795,186067.0,0.0,0.0423,133.024
2948,3043392,149,Jumpman,Drake,38716,27GmP9AWRs744SzKcpJsTZ,2017-01-05,gb,0.852,205879.0,0.0,0.187,142.072
2949,3043393,150,I Got You,Bebe Rexha,38594,1FUViuNSldssMIawrOXF2i,2017-01-05,gb,0.609,191812.0,4.76e-06,0.0507,97.99
2950,3043394,151,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,38454,0fH86zQcE2CmATQju6WpXv,2017-01-05,gb,0.685,194693.0,7.33e-06,0.0494,104.978
2951,3043395,152,Only One - Radio Edit,Sigala,38381,5ev0Z2lFzmhjlQCWpRAWiG,2017-01-05,gb,0.626,203907.0,0.000452,0.0944,124.932
2952,3043396,153,Cheap Thrills,Sia,38313,378iszndTZAR4dH8kwsLC6,2017-01-05,gb,0.592,224813.0,2.01e-06,0.215,89.972
2953,3043397,154,Years & Years,Olly Murs,38024,3t1phUY6LrP0Bpd5eNT8Dt,2017-01-05,gb,0.372,242200.0,0.0,0.0503,121.974
2954,3043398,155,LUV,Tory Lanez,38010,16Ah4QqH4mgYVXqfC4mdSd,2017-01-05,gb,0.539,228640.0,0.0,0.252,190.169
2955,3043399,156,Crank It (Woah!) - Radio Edit,Kideko,37919,4PXVZqZdzzfqFX39LS52b3,2017-01-05,gb,0.801,168000.0,0.000338,0.167,124.977
2956,3043400,157,When Christmas Comes Around,Matt Terry,37449,3HgmWNk2YBRfh4NSdrCce2,2017-01-05,gb,0.605,200787.0,0.0,0.0413,145.925
2957,3043401,158,Pompeii,Bastille,37441,3gbBpTdY8lnQwqxNCcf795,2017-01-05,gb,0.679,214148.0,0.0,0.0407,127.435
2958,3043402,159,Destination Calabria - Radio Edit,Alex Gaudino,37433,00l1uBtEO4WwmsfxqbeTWP,2017-01-05,gb,0.637,179907.0,0.00491,0.0502,128.064
2959,3043403,160,What I've Done,Linkin Park,37365,4kfm1uI9QGaoN9qm6CkAMn,2017-01-05,gb,0.623,205613.0,1.64e-06,0.0324,120.119
2960,3043404,161,Sneakin’,Drake,37169,4ckuS4Nj4FZ7i3Def3Br8W,2017-01-05,gb,0.806,251333.0,1.45e-06,0.172,85.011
2961,3043405,162,Say To Me,WHTKD,37088,7K0IjUT3y2wGxqd6u5DrTs,2017-01-05,gb,0.769,154000.0,0.358,0.0711,125.976
2962,3043406,163,Good Grief,Bastille,36936,6IGA5YrFiEr5ANrMqKkR6H,2017-01-05,gb,0.73,206493.0,0.0,0.0653,120.041
2963,3043407,164,Rule The World - Radio Edit,Take That,36884,3yZNKN3r1USoCVij9VDSh6,2017-01-05,gb,0.357,237760.0,0.0,0.034,164.054
2964,3043408,165,Chantaje,Shakira,36883,6mICuAdrwEjh6Y6lroV2Kg,2017-01-05,gb,0.852,195840.0,3.05e-05,0.0776,102.034
2965,3043409,166,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,36789,2GD8Ia7rtJzfgTIy20TaRI,2017-01-05,gb,0.435,212040.0,0.0,0.0636,199.935
2966,3043410,167,Reminder,The Weeknd,36694,37F0uwRSrdzkBiuj0D5UHI,2017-01-05,gb,0.705,218880.0,0.0,0.192,160.043
2967,3043411,168,Can't Stop,Red Hot Chili Peppers,36307,3ZOEytgrvLwQaqXreDs2Jx,2017-01-05,gb,0.618,269000.0,0.0,0.0456,91.455
2968,3043412,169,Lose Yourself - Soundtrack Version,Eminem,35994,5Z01UMMf7V1o0MzF86s6WJ,2017-01-05,gb,0.692,326467.0,0.000423,0.257,171.374
2969,3043413,170,Let Me Think About It - Ida Corr Vs Fedde Le Grand / Radio Edit,Ida Corr,35746,5kE33DBadQiJH6xVJh8vR5,2017-01-05,gb,0.779,150933.0,0.0708,0.047,129.087
2970,3043414,171,The Greatest,Sia,35685,6bLopGnirdrilrpdVB6Um1,2017-01-05,gb,0.639,210920.0,0.00107,0.174,191.95
2971,3043415,172,Neighbors,J. Cole,35508,0utlOiJy2weVl9WTkcEWHy,2017-01-05,gb,0.898,216520.0,0.000383,0.356,138.97
2972,3043416,173,Rockin’,The Weeknd,35477,36YCdzT57us0LhDmCYtrNE,2017-01-05,gb,0.737,232880.0,0.0,0.206,112.877
2973,3043417,174,PILLOWTALK,ZAYN,35340,0PDUDa38GO8lMxLCRc4lL1,2017-01-05,gb,0.584,202747.0,0.0,0.0456,124.944
2974,3043418,175,Beautiful Liar - Main Version / Album Version,Beyoncé,35187,1kyu7iNIJLq5xYUohsGstR,2017-01-05,gb,0.764,199840.0,0.000337,0.0633,91.975
2975,3043419,176,Wonderwall - Remastered,Oasis,34960,5qqabIl2vWzo9ApSC317sa,2017-01-05,gb,0.378,258773.0,0.0,0.0407,174.302
2976,3043420,177,The Girls,Calvin Harris,34875,6lfEWjfG9vcVXN4MH4bv5G,2017-01-05,gb,0.615,315107.0,0.000281,0.0318,127.899
2977,3043421,178,Final Song,MØ,34769,4qqArAiTPueDxIp7cf87h7,2017-01-05,gb,0.695,235827.0,8.44e-05,0.0345,104.988
2978,3043422,179,Lot to Learn,Luke Christopher,34742,3TRFq09DUgYj1mug6RRqJW,2017-01-05,gb,0.405,248337.0,0.0,0.195,82.232
2979,3043423,180,Famous,Kanye West,34215,19a3JfW8BQwqHWUMbcqSx8,2017-01-05,gb,0.465,196040.0,0.0,0.117,173.935
2980,3043424,181,Pumped Up Kicks,Foster The People,34200,7w87IxuO7BDcJ3YUqCyMTT,2017-01-05,gb,0.733,239600.0,0.115,0.0292,127.975
2981,3043425,182,Somebody Else,The 1975,34147,5hc71nKsUgtwQ3z52KEKQk,2017-01-05,gb,0.61,347520.0,0.0142,0.0585,101.045
2982,3043426,183,Solo Dance,Martin Jensen,34077,6HUnnBwYZqcED1eQztxMBN,2017-01-05,gb,0.744,174933.0,0.0,0.0507,114.965
